issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Implement syntax highlighting,504,closed,https://github.com/Zokrates/ZoKrates/issues/504,Zokrates/ZoKrates,"['implement', 'syntax', 'highlighting']","['implement', 'syntax', 'highlight']"
Research syntax highlighting,503,closed,https://github.com/Zokrates/ZoKrates/issues/503,Zokrates/ZoKrates,"['research', 'syntax', 'highlighting']","['research', 'syntax', 'highlight']"
Remove gh resolver,502,closed,https://github.com/Zokrates/ZoKrates/issues/502,Zokrates/ZoKrates,"['remove', 'gh', 'resolver']","['remov', 'gh', 'resolv']"
Modulus functionality for field element,501,open,https://github.com/Zokrates/ZoKrates/issues/501,Zokrates/ZoKrates,"['modulus', 'functionality', 'field', 'element']","['modulu', 'function', 'field', 'element']"
Error while running setup phase,500,open,https://github.com/Zokrates/ZoKrates/issues/500,Zokrates/ZoKrates,"['error', 'running', 'setup', 'phase']","['error', 'run', 'setup', 'phase']"
upgrades node to v12,499,closed,https://github.com/Zokrates/ZoKrates/issues/499,Zokrates/ZoKrates,"['upgrade', 'node', 'v12']","['upgrad', 'node', 'v12']"
Remove wasm helpers,498,open,https://github.com/Zokrates/ZoKrates/issues/498,Zokrates/ZoKrates,"['remove', 'wasm', 'helper']","['remov', 'wasm', 'helper']"
Bring wasm-friendly branch in line with develop,497,closed,https://github.com/Zokrates/ZoKrates/issues/497,Zokrates/ZoKrates,"['bring', 'wasmfriendly', 'branch', 'line', 'develop']","['bring', 'wasm', 'friendli', 'branch', 'line', 'develop']"
Add FAQ Questions to book,496,open,https://github.com/Zokrates/ZoKrates/issues/496,Zokrates/ZoKrates,"['add', 'faq', 'questions', 'book']","['add', 'faq', 'question', 'book']"
Update types.md,495,closed,https://github.com/Zokrates/ZoKrates/issues/495,Zokrates/ZoKrates,"['update', 'typesmd']","['updat', 'type', 'md']"
Merge back 0.5.0,494,closed,https://github.com/Zokrates/ZoKrates/issues/494,Zokrates/ZoKrates,"['merge', 'back', '050']","['merg', 'back', '0', '5', '0']"
Make ZoKrates curve-generic,493,closed,https://github.com/Zokrates/ZoKrates/issues/493,Zokrates/ZoKrates,"['make', 'zokrates', 'curvegeneric']","['make', 'zokrat', 'curv', 'gener']"
Bool eq,492,closed,https://github.com/Zokrates/ZoKrates/issues/492,Zokrates/ZoKrates,"['bool', 'eq']","['bool', 'eq']"
Include full signature in JSON-ABI,491,closed,https://github.com/Zokrates/ZoKrates/issues/491,Zokrates/ZoKrates,"['include', 'full', 'signature', 'jsonabi']","['includ', 'full', 'signatur', 'json', 'abi']"
Release 0.5.0,490,closed,https://github.com/Zokrates/ZoKrates/issues/490,Zokrates/ZoKrates,"['release', '050']","['releas', '0', '5', '0']"
adds equality operator for booleans,489,closed,https://github.com/Zokrates/ZoKrates/issues/489,Zokrates/ZoKrates,"['add', 'equality', 'operator', 'booleans']","['add', 'equal', 'oper', 'boolean']"
Add 'environment variables',488,open,https://github.com/Zokrates/ZoKrates/issues/488,Zokrates/ZoKrates,"['add', 'environment', 'variable']","['add', 'environ', 'variabl']"
Adds Precedence Test,487,closed,https://github.com/Zokrates/ZoKrates/issues/487,Zokrates/ZoKrates,"['adds', 'precedence', 'test']","['add', 'preced', 'test']"
Improve compute-witness debugging info,486,open,https://github.com/Zokrates/ZoKrates/issues/486,Zokrates/ZoKrates,"['improve', 'computewitness', 'debugging', 'info']","['improv', 'comput', 'wit', 'debug', 'info']"
Patch array access unrolling,485,closed,https://github.com/Zokrates/ZoKrates/issues/485,Zokrates/ZoKrates,"['patch', 'array', 'access', 'unrolling']","['patch', 'array', 'access', 'unrol']"
