issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
New output format looks ugly,485,closed,https://github.com/ethereum-mining/ethminer/issues/485,ethereum-mining/ethminer,"['new', 'output', 'format', 'look', 'ugly']","['new', 'output', 'format', 'look', 'ugli']"
one gpu randomly errors at DAG,484,closed,https://github.com/ethereum-mining/ethminer/issues/484,ethereum-mining/ethminer,"['one', 'gpu', 'randomly', 'error', 'dag']","['one', 'gpu', 'randomli', 'error', 'dag']"
Getting error with ethminer 0.13.0rc1,483,closed,https://github.com/ethereum-mining/ethminer/issues/483,ethereum-mining/ethminer,"['getting', 'error', 'ethminer', '0130rc1']","['get', 'error', 'ethmin', '0', '13', '0rc1']"
Client connector error: libcurl error: 6,482,closed,https://github.com/ethereum-mining/ethminer/issues/482,ethereum-mining/ethminer,"['client', 'connector', 'error', 'libcurl', 'error', '6']","['client', 'connector', 'error', 'libcurl', 'error', '6']"
r7 250 not working,481,closed,https://github.com/ethereum-mining/ethminer/issues/481,ethereum-mining/ethminer,"['r7', '250', 'working']","['r7', '250', 'work']"
Ethminer 0.13.0rc1: Segfault after trial 5 - ethminer -U -M,480,closed,https://github.com/ethereum-mining/ethminer/issues/480,ethereum-mining/ethminer,"['ethminer', '0130rc1', 'segfault', 'trial', '5', 'ethminer', 'u', 'm']","['ethmin', '0', '13', '0rc1', 'segfault', 'trial', '5', 'ethmin', 'u', 'm']"
Dual NVIDIA GTX 1070 TI - No GPU device with sufficient memory was found.,479,closed,https://github.com/ethereum-mining/ethminer/issues/479,ethereum-mining/ethminer,"['dual', 'nvidia', 'gtx', '1070', 'ti', 'no', 'gpu', 'device', 'sufficient', 'memory', 'found']","['dual', 'nvidia', 'gtx', '1070', 'ti', 'no', 'gpu', 'devic', 'suffici', 'memori', 'found']"
Remove redundant re-evaluation in EthStratumClient::submit,478,closed,https://github.com/ethereum-mining/ethminer/issues/478,ethereum-mining/ethminer,"['remove', 'redundant', 'reevaluation', 'ethstratumclientsubmit']","['remov', 'redund', 'evalu', 'ethstratumcli', 'submit']"
ethminer-0.13.0rc1-Windows crash on Windows10,477,closed,https://github.com/ethereum-mining/ethminer/issues/477,ethereum-mining/ethminer,"['ethminer0130rc1windows', 'crash', 'windows10']","['ethmin', '0', '13', '0rc1', 'window', 'crash', 'windows10']"
"Seg fault issue on nVidia Volta V100 + CentOS7.4, CUDA 9",476,closed,https://github.com/ethereum-mining/ethminer/issues/476,ethereum-mining/ethminer,"['seg', 'fault', 'issue', 'nvidia', 'volta', 'v100', 'centos74', 'cuda', '9']","['seg', 'fault', 'issu', 'nvidia', 'volta', 'v100', 'centos7', '4', 'cuda', '9']"
With properly functionning GPUs I see no reason to delay submitting,475,closed,https://github.com/ethereum-mining/ethminer/issues/475,ethereum-mining/ethminer,"['with', 'properly', 'functionning', 'gpus', 'i', 'see', 'reason', 'delay', 'submitting']","['with', 'properli', 'function', 'gpu', 'i', 'see', 'reason', 'delay', 'submit']"
Cleanup CUDA Miner,474,closed,https://github.com/ethereum-mining/ethminer/issues/474,ethereum-mining/ethminer,"['cleanup', 'cuda', 'miner']","['cleanup', 'cuda', 'miner']"
CUDA: Limit number of options for parallel hashes,473,closed,https://github.com/ethereum-mining/ethminer/issues/473,ethereum-mining/ethminer,"['cuda', 'limit', 'number', 'option', 'parallel', 'hash']","['cuda', 'limit', 'number', 'option', 'parallel', 'hash']"
Reduced hashrate over time on K80,472,closed,https://github.com/ethereum-mining/ethminer/issues/472,ethereum-mining/ethminer,"['reduced', 'hashrate', 'time', 'k80']","['reduc', 'hashrat', 'time', 'k80']"
Upgrade Hunter,471,closed,https://github.com/ethereum-mining/ethminer/issues/471,ethereum-mining/ethminer,"['upgrade', 'hunter']","['upgrad', 'hunter']"
Cuda error 30,470,closed,https://github.com/ethereum-mining/ethminer/issues/470,ethereum-mining/ethminer,"['cuda', 'error', '30']","['cuda', 'error', '30']"
LOW hashrate upgrading configuration,469,closed,https://github.com/ethereum-mining/ethminer/issues/469,ethereum-mining/ethminer,"['low', 'hashrate', 'upgrading', 'configuration']","['low', 'hashrat', 'upgrad', 'configur']"
Clean up and minor optimizations,468,closed,https://github.com/ethereum-mining/ethminer/issues/468,ethereum-mining/ethminer,"['clean', 'minor', 'optimization']","['clean', 'minor', 'optim']"
6x RX580's with clEnqueueNDRangeKernel(-4) errors,467,closed,https://github.com/ethereum-mining/ethminer/issues/467,ethereum-mining/ethminer,"['6x', 'rx580s', 'clenqueuendrangekernel4', 'error']","['6x', 'rx580', 'clenqueuendrangekernel', '4', 'error']"
