issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
QR Code is slow on pressing,884,open,https://github.com/trustwallet/trust-wallet-ios/issues/884,trustwallet/trust-wallet-ios,"['qr', 'code', 'slow', 'pressing']","['qr', 'code', 'slow', 'press']"
RequestViewModel.swift line 33,883,open,https://github.com/trustwallet/trust-wallet-ios/issues/883,trustwallet/trust-wallet-ios,"['requestviewmodelswift', 'line', '33']","['requestviewmodel', 'swift', 'line', '33']"
Update Analitics.swift,882,closed,https://github.com/trustwallet/trust-wallet-ios/issues/882,trustwallet/trust-wallet-ios,"['update', 'analiticsswift']","['updat', 'analit', 'swift']"
Different default token icon for networks #328,881,closed,https://github.com/trustwallet/trust-wallet-ios/issues/881,trustwallet/trust-wallet-ios,"['different', 'default', 'token', 'icon', 'network', '328']","['differ', 'default', 'token', 'icon', 'network', '328']"
Wallet name not being saved on the import,880,closed,https://github.com/trustwallet/trust-wallet-ios/issues/880,trustwallet/trust-wallet-ios,"['wallet', 'name', 'saved', 'import']","['wallet', 'name', 'save', 'import']"
"Link ""Settings → Telegram Group"" should open channel according to user's locale",879,closed,https://github.com/trustwallet/trust-wallet-ios/issues/879,trustwallet/trust-wallet-ios,"['link', 'settings', 'telegram', 'group', 'open', 'channel', 'according', 'user', 'locale']","['link', 'set', 'telegram', 'group', 'open', 'channel', 'accord', 'user', 'local']"
Bug/fix for lock bruteforce,878,closed,https://github.com/trustwallet/trust-wallet-ios/issues/878,trustwallet/trust-wallet-ios,"['bugfix', 'lock', 'bruteforce']","['bug', 'fix', 'lock', 'bruteforc']"
Cancel signing transaction for watch wallets,877,closed,https://github.com/trustwallet/trust-wallet-ios/issues/877,trustwallet/trust-wallet-ios,"['cancel', 'signing', 'transaction', 'watch', 'wallet']","['cancel', 'sign', 'transact', 'watch', 'wallet']"
Add link to help center,876,closed,https://github.com/trustwallet/trust-wallet-ios/issues/876,trustwallet/trust-wallet-ios,"['add', 'link', 'help', 'center']","['add', 'link', 'help', 'center']"
"Link ""Settings → Telegram Group"" should open channel according to user's locale",875,closed,https://github.com/trustwallet/trust-wallet-ios/issues/875,trustwallet/trust-wallet-ios,"['link', 'settings', 'telegram', 'group', 'open', 'channel', 'according', 'user', 'locale']","['link', 'set', 'telegram', 'group', 'open', 'channel', 'accord', 'user', 'local']"
