issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Add initializable contract to upgrades-core package,111,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/111,OpenZeppelin/openzeppelin-upgrades,"['add', 'initializable', 'contract', 'upgradescore', 'package']","['add', 'initializ', 'contract', 'upgrad', 'core', 'packag']"
Clarify that deployProxy stores proxy address in impl contract artifact,110,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/110,OpenZeppelin/openzeppelin-upgrades,"['clarify', 'deployproxy', 'store', 'proxy', 'address', 'impl', 'contract', 'artifact']","['clarifi', 'deployproxi', 'store', 'proxi', 'address', 'impl', 'contract', 'artifact']"
Leave Truffle artifact address unchanged in upgradeProxy,109,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/109,OpenZeppelin/openzeppelin-upgrades,"['leave', 'truffle', 'artifact', 'address', 'unchanged', 'upgradeproxy']","['leav', 'truffl', 'artifact', 'address', 'unchang', 'upgradeproxi']"
Set up TypeDoc for API documentation generation,108,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/108,OpenZeppelin/openzeppelin-upgrades,"['set', 'typedoc', 'api', 'documentation', 'generation']","['set', 'typedoc', 'api', 'document', 'gener']"
Add new prepareUpgrade function,107,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/107,OpenZeppelin/openzeppelin-upgrades,"['add', 'new', 'prepareupgrade', 'function']","['add', 'new', 'prepareupgrad', 'function']"
Create content explaining remaining validation errors,106,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/106,OpenZeppelin/openzeppelin-upgrades,"['create', 'content', 'explaining', 'remaining', 'validation', 'error']","['creat', 'content', 'explain', 'remain', 'valid', 'error']"
Remove links for which we have no content,105,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/105,OpenZeppelin/openzeppelin-upgrades,"['remove', 'link', 'content']","['remov', 'link', 'content']"
Detect Truffle < 5.1.35,104,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/104,OpenZeppelin/openzeppelin-upgrades,"['detect', 'truffle', '5135']","['detect', 'truffl', '5', '1', '35']"
Add manifestVersion with validation,103,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/103,OpenZeppelin/openzeppelin-upgrades,"['add', 'manifestversion', 'validation']","['add', 'manifestvers', 'valid']"
Improve error message when validation cache not found,102,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/102,OpenZeppelin/openzeppelin-upgrades,"['improve', 'error', 'message', 'validation', 'cache', 'found']","['improv', 'error', 'messag', 'valid', 'cach', 'found']"
Improve misleading debug logs about deployment,101,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/101,OpenZeppelin/openzeppelin-upgrades,"['improve', 'misleading', 'debug', 'log', 'deployment']","['improv', 'mislead', 'debug', 'log', 'deploy']"
Readmes,100,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/100,OpenZeppelin/openzeppelin-upgrades,['readmes'],['readm']
Bundle the Initializable base contract with the plugins,99,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/99,OpenZeppelin/openzeppelin-upgrades,"['bundle', 'initializable', 'base', 'contract', 'plugins']","['bundl', 'initializ', 'base', 'contract', 'plugin']"
Admin module,98,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/98,OpenZeppelin/openzeppelin-upgrades,"['admin', 'module']","['admin', 'modul']"
Allow contract instance as argument to upgradeProxy,97,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/97,OpenZeppelin/openzeppelin-upgrades,"['allow', 'contract', 'instance', 'argument', 'upgradeproxy']","['allow', 'contract', 'instanc', 'argument', 'upgradeproxi']"
Enable coverage patch check,96,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/96,OpenZeppelin/openzeppelin-upgrades,"['enable', 'coverage', 'patch', 'check']","['enabl', 'coverag', 'patch', 'check']"
Support structs & enums in storage layout checks,95,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/95,OpenZeppelin/openzeppelin-upgrades,"['support', 'structs', 'enums', 'storage', 'layout', 'check']","['support', 'struct', 'enum', 'storag', 'layout', 'check']"
Update all non-major dependencies,94,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/94,OpenZeppelin/openzeppelin-upgrades,"['update', 'nonmajor', 'dependency']","['updat', 'non', 'major', 'depend']"
Add struct and enum definition checks,93,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/93,OpenZeppelin/openzeppelin-upgrades,"['add', 'struct', 'enum', 'definition', 'check']","['add', 'struct', 'enum', 'definit', 'check']"
Improve storage compatibility errors,92,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/92,OpenZeppelin/openzeppelin-upgrades,"['improve', 'storage', 'compatibility', 'error']","['improv', 'storag', 'compat', 'error']"
Misleading logs when not deploying a contract,91,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/91,OpenZeppelin/openzeppelin-upgrades,"['misleading', 'log', 'deploying', 'contract']","['mislead', 'log', 'deploy', 'contract']"
Add logs for createProxy and upgradeProxy,90,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/90,OpenZeppelin/openzeppelin-upgrades,"['add', 'log', 'createproxy', 'upgradeproxy']","['add', 'log', 'createproxi', 'upgradeproxi']"
Upgrade transaction is sent even if proxy is already upgraded,89,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/89,OpenZeppelin/openzeppelin-upgrades,"['upgrade', 'transaction', 'sent', 'even', 'proxy', 'already', 'upgraded']","['upgrad', 'transact', 'sent', 'even', 'proxi', 'alreadi', 'upgrad']"
Reference external libs issue link,88,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/88,OpenZeppelin/openzeppelin-upgrades,"['reference', 'external', 'libs', 'issue', 'link']","['refer', 'extern', 'lib', 'issu', 'link']"
ENOENT no such file or directory cache/validations.json,87,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/87,OpenZeppelin/openzeppelin-upgrades,"['enoent', 'file', 'directory', 'cachevalidationsjson']","['enoent', 'file', 'directori', 'cach', 'valid', 'json']"
Support creating proxies for artifacts from installed packages,86,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/86,OpenZeppelin/openzeppelin-upgrades,"['support', 'creating', 'proxy', 'artifact', 'installed', 'package']","['support', 'creat', 'proxi', 'artifact', 'instal', 'packag']"
"Override transaction options (from, gas, gasPrice) in create and upgrade proxy",85,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/85,OpenZeppelin/openzeppelin-upgrades,"['override', 'transaction', 'option', 'gas', 'gasprice', 'create', 'upgrade', 'proxy']","['overrid', 'transact', 'option', 'ga', 'gaspric', 'creat', 'upgrad', 'proxi']"
Validate proxy and proxyadmin owner before sending a transaction,84,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/84,OpenZeppelin/openzeppelin-upgrades,"['validate', 'proxy', 'proxyadmin', 'owner', 'sending', 'transaction']","['valid', 'proxi', 'proxyadmin', 'owner', 'send', 'transact']"
Fix identification of storage renames and typechanges,83,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/83,OpenZeppelin/openzeppelin-upgrades,"['fix', 'identification', 'storage', 'renames', 'typechanges']","['fix', 'identif', 'storag', 'renam', 'typechang']"
Fix truffle error messages,82,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/82,OpenZeppelin/openzeppelin-upgrades,"['fix', 'truffle', 'error', 'message']","['fix', 'truffl', 'error', 'messag']"
Support scripts ran through `truffle exec`,81,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/81,OpenZeppelin/openzeppelin-upgrades,"['support', 'script', 'ran', 'truffle', 'exec']","['support', 'script', 'ran', 'truffl', 'exec']"
Remove absolute path from Truffle's sources,80,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/80,OpenZeppelin/openzeppelin-upgrades,"['remove', 'absolute', 'path', 'truffles', 'source']","['remov', 'absolut', 'path', 'truffl', 'sourc']"
Fix Truffle error messages,79,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/79,OpenZeppelin/openzeppelin-upgrades,"['fix', 'truffle', 'error', 'message']","['fix', 'truffl', 'error', 'messag']"
Use user-friendly names for manifest files,78,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/78,OpenZeppelin/openzeppelin-upgrades,"['use', 'userfriendly', 'name', 'manifest', 'file']","['use', 'user', 'friendli', 'name', 'manifest', 'file']"
Allow custom initializer function name and support no initializer,77,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/77,OpenZeppelin/openzeppelin-upgrades,"['allow', 'custom', 'initializer', 'function', 'name', 'support', 'initializer']","['allow', 'custom', 'initi', 'function', 'name', 'support', 'initi']"
Finalize manifest format and versioning,76,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/76,OpenZeppelin/openzeppelin-upgrades,"['finalize', 'manifest', 'format', 'versioning']","['final', 'manifest', 'format', 'version']"
New tests for buidler,75,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/75,OpenZeppelin/openzeppelin-upgrades,"['new', 'test', 'buidler']","['new', 'test', 'buidler']"
Split Truffle plugin into multiple files,74,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/74,OpenZeppelin/openzeppelin-upgrades,"['split', 'truffle', 'plugin', 'multiple', 'file']","['split', 'truffl', 'plugin', 'multipl', 'file']"
Offer a way to safely rename state variables across upgrades,73,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/73,OpenZeppelin/openzeppelin-upgrades,"['offer', 'way', 'safely', 'rename', 'state', 'variable', 'across', 'upgrade']","['offer', 'way', 'safe', 'renam', 'state', 'variabl', 'across', 'upgrad']"
Review storage validations for structs and enums,72,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/72,OpenZeppelin/openzeppelin-upgrades,"['review', 'storage', 'validation', 'structs', 'enums']","['review', 'storag', 'valid', 'struct', 'enum']"
Set up coverage,71,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/71,OpenZeppelin/openzeppelin-upgrades,"['set', 'coverage']","['set', 'coverag']"
Add debug logging in core,70,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/70,OpenZeppelin/openzeppelin-upgrades,"['add', 'debug', 'logging', 'core']","['add', 'debug', 'log', 'core']"
Rename packages for Buidler convention,69,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/69,OpenZeppelin/openzeppelin-upgrades,"['rename', 'package', 'buidler', 'convention']","['renam', 'packag', 'buidler', 'convent']"
