issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Additional Components or Layouts for the Provider Grid,44,open,https://github.com/Web3Modal/web3modal/issues/44,Web3Modal/web3modal,"['additional', 'components', 'layouts', 'provider', 'grid']","['addit', 'compon', 'layout', 'provid', 'grid']"
Introduce the iframe provider as an option,43,closed,https://github.com/Web3Modal/web3modal/issues/43,Web3Modal/web3modal,"['introduce', 'iframe', 'provider', 'option']","['introduc', 'ifram', 'provid', 'option']"
Display loading animation while connecting,42,open,https://github.com/Web3Modal/web3modal/issues/42,Web3Modal/web3modal,"['display', 'loading', 'animation', 'connecting']","['display', 'load', 'anim', 'connect']"
Disable defaults,41,closed,https://github.com/Web3Modal/web3modal/issues/41,Web3Modal/web3modal,"['disable', 'default']","['disabl', 'default']"
Web3Connect scan code prompt does not go away,40,closed,https://github.com/Web3Modal/web3modal/issues/40,Web3Modal/web3modal,"['web3connect', 'scan', 'code', 'prompt', 'go', 'away']","['web3connect', 'scan', 'code', 'prompt', 'go', 'away']"
Provide a way to configure not to show the WalletConnect provider button,39,closed,https://github.com/Web3Modal/web3modal/issues/39,Web3Modal/web3modal,"['provide', 'way', 'configure', 'show', 'walletconnect', 'provider', 'button']","['provid', 'way', 'configur', 'show', 'walletconnect', 'provid', 'button']"
cancelling WalletConnect popup never fulfills the promise,38,closed,https://github.com/Web3Modal/web3modal/issues/38,Web3Modal/web3modal,"['cancelling', 'walletconnect', 'popup', 'never', 'fulfills', 'promise']","['cancel', 'walletconnect', 'popup', 'never', 'fulfil', 'promis']"
utils functions are not documented,37,closed,https://github.com/Web3Modal/web3modal/issues/37,Web3Modal/web3modal,"['utils', 'function', 'documented']","['util', 'function', 'document']"
provider and providerInfo are referenced the same way,36,closed,https://github.com/Web3Modal/web3modal/issues/36,Web3Modal/web3modal,"['provider', 'providerinfo', 'referenced', 'way']","['provid', 'providerinfo', 'referenc', 'way']"
Update Prettier / TSLint Config,35,closed,https://github.com/Web3Modal/web3modal/issues/35,Web3Modal/web3modal,"['update', 'prettier', 'tslint', 'config']","['updat', 'prettier', 'tslint', 'config']"
select network param for Fortmatic,34,closed,https://github.com/Web3Modal/web3modal/issues/34,Web3Modal/web3modal,"['select', 'network', 'param', 'fortmatic']","['select', 'network', 'param', 'fortmat']"
Change Nifty wallet extension name,33,closed,https://github.com/Web3Modal/web3modal/issues/33,Web3Modal/web3modal,"['change', 'nifty', 'wallet', 'extension', 'name']","['chang', 'nifti', 'wallet', 'extens', 'name']"
update fortmatic sdk to v0.8.1,32,closed,https://github.com/Web3Modal/web3modal/issues/32,Web3Modal/web3modal,"['update', 'fortmatic', 'sdk', 'v081']","['updat', 'fortmat', 'sdk', 'v0', '8', '1']"
Modal style broken?,31,closed,https://github.com/Web3Modal/web3modal/issues/31,Web3Modal/web3modal,"['modal', 'style', 'broken']","['modal', 'style', 'broken']"
"As a user, I want to be able to choose between any number of web3 browser providers",30,closed,https://github.com/Web3Modal/web3modal/issues/30,Web3Modal/web3modal,"['as', 'user', 'i', 'want', 'able', 'choose', 'number', 'web3', 'browser', 'provider']","['as', 'user', 'i', 'want', 'abl', 'choos', 'number', 'web3', 'browser', 'provid']"
Adding Squarelink,29,closed,https://github.com/Web3Modal/web3modal/issues/29,Web3Modal/web3modal,"['adding', 'squarelink']","['ad', 'squarelink']"
Core module connectors,28,closed,https://github.com/Web3Modal/web3modal/issues/28,Web3Modal/web3modal,"['core', 'module', 'connector']","['core', 'modul', 'connector']"
Adding Squarelink into the mix (squarelink@0.3.9),27,closed,https://github.com/Web3Modal/web3modal/issues/27,Web3Modal/web3modal,"['adding', 'squarelink', 'mix', 'squarelink039']","['ad', 'squarelink', 'mix', 'squarelink', '0', '3', '9']"
update Fortmatic SDK to v0.8.0,26,closed,https://github.com/Web3Modal/web3modal/issues/26,Web3Modal/web3modal,"['update', 'fortmatic', 'sdk', 'v080']","['updat', 'fortmat', 'sdk', 'v0', '8', '0']"
added support for fallback providers,25,closed,https://github.com/Web3Modal/web3modal/issues/25,Web3Modal/web3modal,"['added', 'support', 'fallback', 'provider']","['ad', 'support', 'fallback', 'provid']"
