issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
(Onboarding) Make the copy on screen #2 of the multisig clearer,293,closed,https://github.com/aragon/client/issues/293,aragon/client,"['onboarding', 'make', 'copy', 'screen', '2', 'multisig', 'clearer']","['onboard', 'make', 'copi', 'screen', '2', 'multisig', 'clearer']"
Add a fatal error screen,292,closed,https://github.com/aragon/client/issues/292,aragon/client,"['add', 'fatal', 'error', 'screen']","['add', 'fatal', 'error', 'screen']"
"Hangs on ""Loading Apps"", no error message visible",291,closed,https://github.com/aragon/client/issues/291,aragon/client,"['hangs', 'loading', 'apps', 'error', 'message', 'visible']","['hang', 'load', 'app', 'error', 'messag', 'visibl']"
Add support for HTTP content provider for loading app resources,290,closed,https://github.com/aragon/client/issues/290,aragon/client,"['add', 'support', 'http', 'content', 'provider', 'loading', 'app', 'resource']","['add', 'support', 'http', 'content', 'provid', 'load', 'app', 'resourc']"
Support HTTP URLs for app locations,289,closed,https://github.com/aragon/client/issues/289,aragon/client,"['support', 'http', 'urls', 'app', 'location']","['support', 'http', 'url', 'app', 'locat']"
Include *lock files in releases to NPM,288,closed,https://github.com/aragon/client/issues/288,aragon/client,"['include', 'lock', 'file', 'release', 'npm']","['includ', 'lock', 'file', 'releas', 'npm']"
Add version information to Settings,287,closed,https://github.com/aragon/client/issues/287,aragon/client,"['add', 'version', 'information', 'settings']","['add', 'version', 'inform', 'set']"
Downgrade mainnet survey to http due to cloudflare,286,closed,https://github.com/aragon/client/issues/286,aragon/client,"['downgrade', 'mainnet', 'survey', 'http', 'due', 'cloudflare']","['downgrad', 'mainnet', 'survey', 'http', 'due', 'cloudflar']"
Remove IPFS rpc configuration,285,closed,https://github.com/aragon/client/issues/285,aragon/client,"['remove', 'ipfs', 'rpc', 'configuration']","['remov', 'ipf', 'rpc', 'configur']"
Add build script for mainnet infura,284,closed,https://github.com/aragon/client/issues/284,aragon/client,"['add', 'build', 'script', 'mainnet', 'infura']","['add', 'build', 'script', 'mainnet', 'infura']"
AppIFrame: navigate when it's the same app but a different instance,283,closed,https://github.com/aragon/client/issues/283,aragon/client,"['appiframe', 'navigate', 'app', 'different', 'instance']","['appifram', 'navig', 'app', 'differ', 'instanc']"
Wrapper: use the provided tx rather than grabbing it from the transactionBag when sending a tx to sign,282,closed,https://github.com/aragon/client/issues/282,aragon/client,"['wrapper', 'use', 'provided', 'tx', 'rather', 'grabbing', 'transactionbag', 'sending', 'tx', 'sign']","['wrapper', 'use', 'provid', 'tx', 'rather', 'grab', 'transactionbag', 'send', 'tx', 'sign']"
Settings: only display checksummed addresses,281,closed,https://github.com/aragon/client/issues/281,aragon/client,"['settings', 'display', 'checksummed', 'address']","['set', 'display', 'checksum', 'address']"
Add react-app config to eslint and fix some unused variables,280,closed,https://github.com/aragon/client/issues/280,aragon/client,"['add', 'reactapp', 'config', 'eslint', 'fix', 'unused', 'variable']","['add', 'react', 'app', 'config', 'eslint', 'fix', 'unus', 'variabl']"
Fix settings,279,closed,https://github.com/aragon/client/issues/279,aragon/client,"['fix', 'setting']","['fix', 'set']"
Simplify routing,278,closed,https://github.com/aragon/client/issues/278,aragon/client,"['simplify', 'routing']","['simplifi', 'rout']"
Configure default ETH node using network,277,closed,https://github.com/aragon/client/issues/277,aragon/client,"['configure', 'default', 'eth', 'node', 'using', 'network']","['configur', 'default', 'eth', 'node', 'use', 'network']"
"Poll wallet provider for current network, and warn if it's not the same as the default provider",276,closed,https://github.com/aragon/client/issues/276,aragon/client,"['poll', 'wallet', 'provider', 'current', 'network', 'warn', 'default', 'provider']","['poll', 'wallet', 'provid', 'current', 'network', 'warn', 'default', 'provid']"
Fix travis and add build as a step in CI,275,closed,https://github.com/aragon/client/issues/275,aragon/client,"['fix', 'travis', 'add', 'build', 'step', 'ci']","['fix', 'travi', 'add', 'build', 'step', 'ci']"
Improve launch scripts,274,closed,https://github.com/aragon/client/issues/274,aragon/client,"['improve', 'launch', 'script']","['improv', 'launch', 'script']"
Expose IPFS rpc as a configurable setting,273,closed,https://github.com/aragon/client/issues/273,aragon/client,"['expose', 'ipfs', 'rpc', 'configurable', 'setting']","['expos', 'ipf', 'rpc', 'configur', 'set']"
Default to aragen's ENS address in start:dev,272,closed,https://github.com/aragon/client/issues/272,aragon/client,"['default', 'aragens', 'ens', 'address', 'startdev']","['default', 'aragen', 'en', 'address', 'start', 'dev']"
No organization found screen,271,closed,https://github.com/aragon/client/issues/271,aragon/client,"['no', 'organization', 'found', 'screen']","['no', 'organ', 'found', 'screen']"
Create CONTRIBUTING file for this repo,270,closed,https://github.com/aragon/client/issues/270,aragon/client,"['create', 'contributing', 'file', 'repo']","['creat', 'contribut', 'file', 'repo']"
Fix typo,269,closed,https://github.com/aragon/client/issues/269,aragon/client,"['fix', 'typo']","['fix', 'typo']"
Add tests,268,closed,https://github.com/aragon/client/issues/268,aragon/client,"['add', 'test']","['add', 'test']"
Epic: Responsive view,267,closed,https://github.com/aragon/client/issues/267,aragon/client,"['epic', 'responsive', 'view']","['epic', 'respons', 'view']"
Invalid app addresses in Settings app,266,closed,https://github.com/aragon/client/issues/266,aragon/client,"['invalid', 'app', 'address', 'settings', 'app']","['invalid', 'app', 'address', 'set', 'app']"
Migrate observeCache to aragon.js-react,265,closed,https://github.com/aragon/client/issues/265,aragon/client,"['migrate', 'observecache', 'aragonjsreact']","['migrat', 'observecach', 'aragon', 'js', 'react']"
Voting don't finish after 100% votes,264,closed,https://github.com/aragon/client/issues/264,aragon/client,"['voting', 'dont', 'finish', '100', 'vote']","['vote', 'finish', '100', 'vote']"
Onboarding: optimize rendering,263,closed,https://github.com/aragon/client/issues/263,aragon/client,"['onboarding', 'optimize', 'rendering']","['onboard', 'optim', 'render']"
Split settings: global app settings / current DAO,262,closed,https://github.com/aragon/client/issues/262,aragon/client,"['split', 'setting', 'global', 'app', 'setting', 'current', 'dao']","['split', 'set', 'global', 'app', 'set', 'current', 'dao']"
Cancel DAO observables when switching away from the wrapper,261,closed,https://github.com/aragon/client/issues/261,aragon/client,"['cancel', 'dao', 'observables', 'switching', 'away', 'wrapper']","['cancel', 'dao', 'observ', 'switch', 'away', 'wrapper']"
Weird fwding path when action can only be performed by another account in a DAO with no fwders,260,closed,https://github.com/aragon/client/issues/260,aragon/client,"['weird', 'fwding', 'path', 'action', 'performed', 'another', 'account', 'dao', 'fwders']","['weird', 'fwding', 'path', 'action', 'perform', 'anoth', 'account', 'dao', 'fwder']"
Disable the global scroll (prevent bouncing on Chrome),259,closed,https://github.com/aragon/client/issues/259,aragon/client,"['disable', 'global', 'scroll', 'prevent', 'bouncing', 'chrome']","['disabl', 'global', 'scroll', 'prevent', 'bounc', 'chrome']"
Upgrade to @aragon/ui 0.15 + reorganize npm scripts,258,closed,https://github.com/aragon/client/issues/258,aragon/client,"['upgrade', 'aragonui', '015', 'reorganize', 'npm', 'script']","['upgrad', 'aragon', 'ui', '0', '15', 'reorgan', 'npm', 'script']"
Fix app ordering,257,closed,https://github.com/aragon/client/issues/257,aragon/client,"['fix', 'app', 'ordering']","['fix', 'app', 'order']"
Auto configure default eth node based on network selected,256,closed,https://github.com/aragon/client/issues/256,aragon/client,"['auto', 'configure', 'default', 'eth', 'node', 'based', 'network', 'selected']","['auto', 'configur', 'default', 'eth', 'node', 'base', 'network', 'select']"
Add script to run on mainnet,255,closed,https://github.com/aragon/client/issues/255,aragon/client,"['add', 'script', 'run', 'mainnet']","['add', 'script', 'run', 'mainnet']"
Fix issue with cloudflare non-checksummed addresses,254,closed,https://github.com/aragon/client/issues/254,aragon/client,"['fix', 'issue', 'cloudflare', 'nonchecksummed', 'address']","['fix', 'issu', 'cloudflar', 'non', 'checksum', 'address']"
Add mainnet network settings,253,closed,https://github.com/aragon/client/issues/253,aragon/client,"['add', 'mainnet', 'network', 'setting']","['add', 'mainnet', 'network', 'set']"
Add environment settings for local Survey instance,252,closed,https://github.com/aragon/client/issues/252,aragon/client,"['add', 'environment', 'setting', 'local', 'survey', 'instance']","['add', 'environ', 'set', 'local', 'survey', 'instanc']"
Loading a DAO that does not exist should return an error,251,closed,https://github.com/aragon/client/issues/251,aragon/client,"['loading', 'dao', 'exist', 'return', 'error']","['load', 'dao', 'exist', 'return', 'error']"
Fix the alignment of the MenuPanel “SOON” badge on Chrome,250,closed,https://github.com/aragon/client/issues/250,aragon/client,"['fix', 'alignment', 'menupanel', 'soon', 'badge', 'chrome']","['fix', 'align', 'menupanel', 'soon', 'badg', 'chrome']"
Fix the MenuPanel active bar,249,closed,https://github.com/aragon/client/issues/249,aragon/client,"['fix', 'menupanel', 'active', 'bar']","['fix', 'menupanel', 'activ', 'bar']"
Add asset bridge environment option,248,closed,https://github.com/aragon/client/issues/248,aragon/client,"['add', 'asset', 'bridge', 'environment', 'option']","['add', 'asset', 'bridg', 'environ', 'option']"
Fix apps finding again,247,closed,https://github.com/aragon/client/issues/247,aragon/client,"['fix', 'apps', 'finding']","['fix', 'app', 'find']"
Upgrade @aragon/wrapper to 2.0.0-beta.35,246,closed,https://github.com/aragon/client/issues/246,aragon/client,"['upgrade', 'aragonwrapper', '200beta35']","['upgrad', 'aragon', 'wrapper', '2', '0', '0', 'beta', '35']"
Loading custom app without Metamask unlocked,245,closed,https://github.com/aragon/client/issues/245,aragon/client,"['loading', 'custom', 'app', 'without', 'metamask', 'unlocked']","['load', 'custom', 'app', 'without', 'metamask', 'unlock']"
Upgrade web3 to 1.0.0-beta.34,244,closed,https://github.com/aragon/client/issues/244,aragon/client,"['upgrade', 'web3', '100beta34']","['upgrad', 'web3', '1', '0', '0', 'beta', '34']"
Fix app sorting crash with unknown appIds,243,closed,https://github.com/aragon/client/issues/243,aragon/client,"['fix', 'app', 'sorting', 'crash', 'unknown', 'appids']","['fix', 'app', 'sort', 'crash', 'unknown', 'appid']"
Fix package.json's AGPL license,242,closed,https://github.com/aragon/client/issues/242,aragon/client,"['fix', 'packagejsons', 'agpl', 'license']","['fix', 'packag', 'json', 'agpl', 'licens']"
Improvements to local configuration settings,241,closed,https://github.com/aragon/client/issues/241,aragon/client,"['improvements', 'local', 'configuration', 'setting']","['improv', 'local', 'configur', 'set']"
Fix apps finding,240,closed,https://github.com/aragon/client/issues/240,aragon/client,"['fix', 'apps', 'finding']","['fix', 'app', 'find']"
REACT_APP_IPFS_RPC minor changes,239,closed,https://github.com/aragon/client/issues/239,aragon/client,"['react_app_ipfs_rpc', 'minor', 'change']","['react_app_ipfs_rpc', 'minor', 'chang']"
