issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Migrate server from express-graphql to Apollo 2.0,91,closed,https://github.com/ConsenSys/ethql/issues/91,ConsenSys/ethql,"['migrate', 'server', 'expressgraphql', 'apollo', '20']","['migrat', 'server', 'express', 'graphql', 'apollo', '2', '0']"
transactionsRoles: from/to matching to be conjunctive (AND) rather than disjunctive (OR),90,closed,https://github.com/ConsenSys/ethql/issues/90,ConsenSys/ethql,"['transactionsroles', 'fromto', 'matching', 'conjunctive', 'and', 'rather', 'disjunctive', 'or']","['transactionsrol', 'match', 'conjunct', 'and', 'rather', 'disjunct', 'or']"
Tests scalar types.,89,closed,https://github.com/ConsenSys/ethql/issues/89,ConsenSys/ethql,"['tests', 'scalar', 'type']","['test', 'scalar', 'type']"
Implements createdContract field,88,closed,https://github.com/ConsenSys/ethql/issues/88,ConsenSys/ethql,"['implements', 'createdcontract', 'field']","['implement', 'createdcontract', 'field']"
Fixes error on transaction/to/storage,87,closed,https://github.com/ConsenSys/ethql/issues/87,ConsenSys/ethql,"['fixes', 'error', 'transactiontostorage']","['fix', 'error', 'transact', 'storag']"
Implement createdContract field in transaction,86,closed,https://github.com/ConsenSys/ethql/issues/86,ConsenSys/ethql,"['implement', 'createdcontract', 'field', 'transaction']","['implement', 'createdcontract', 'field', 'transact']"
RFC: Initial attempt at supporting contract introspection for ERC20,85,closed,https://github.com/ConsenSys/ethql/issues/85,ConsenSys/ethql,"['rfc', 'initial', 'attempt', 'supporting', 'contract', 'introspection', 'erc20']","['rfc', 'initi', 'attempt', 'support', 'contract', 'introspect', 'erc20']"
Extract out web3 typescript declarations info its own package?,84,open,https://github.com/ConsenSys/ethql/issues/84,ConsenSys/ethql,"['extract', 'web3', 'typescript', 'declaration', 'info', 'package']","['extract', 'web3', 'typescript', 'declar', 'info', 'packag']"
[Upgrade] Replace Express-GraphQL with Apollo Server 2?,83,closed,https://github.com/ConsenSys/ethql/issues/83,ConsenSys/ethql,"['upgrade', 'replace', 'expressgraphql', 'apollo', 'server', '2']","['upgrad', 'replac', 'express', 'graphql', 'apollo', 'server', '2']"
storage returning errors for transaction -> to accounts,82,closed,https://github.com/ConsenSys/ethql/issues/82,ConsenSys/ethql,"['storage', 'returning', 'error', 'transaction', 'account']","['storag', 'return', 'error', 'transact', 'account']"
Return PENDING status for transactions without receipts,81,closed,https://github.com/ConsenSys/ethql/issues/81,ConsenSys/ethql,"['return', 'pending', 'status', 'transaction', 'without', 'receipt']","['return', 'pend', 'statu', 'transact', 'without', 'receipt']"
transactionsRoles with to and from fields not returning correct transactions,80,closed,https://github.com/ConsenSys/ethql/issues/80,ConsenSys/ethql,"['transactionsroles', 'field', 'returning', 'correct', 'transaction']","['transactionsrol', 'field', 'return', 'correct', 'transact']"
Fix typings for web3.utils.fromWei,79,closed,https://github.com/ConsenSys/ethql/issues/79,ConsenSys/ethql,"['fix', 'typing', 'web3utilsfromwei']","['fix', 'type', 'web3', 'util', 'fromwei']"
(Minor) EthQL capitalization fix,78,closed,https://github.com/ConsenSys/ethql/issues/78,ConsenSys/ethql,"['minor', 'ethql', 'capitalization', 'fix']","['minor', 'ethql', 'capit', 'fix']"
Add log schema and queries + log decoding feature,77,closed,https://github.com/ConsenSys/ethql/issues/77,ConsenSys/ethql,"['add', 'log', 'schema', 'query', 'log', 'decoding', 'feature']","['add', 'log', 'schema', 'queri', 'log', 'decod', 'featur']"
General documentation,76,open,https://github.com/ConsenSys/ethql/issues/76,ConsenSys/ethql,"['general', 'documentation']","['gener', 'document']"
Query documentation,75,closed,https://github.com/ConsenSys/ethql/issues/75,ConsenSys/ethql,"['query', 'documentation']","['queri', 'document']"
Implement Transaction Status field,74,closed,https://github.com/ConsenSys/ethql/issues/74,ConsenSys/ethql,"['implement', 'transaction', 'status', 'field']","['implement', 'transact', 'statu', 'field']"
Implements blockOffset top level query.,73,closed,https://github.com/ConsenSys/ethql/issues/73,ConsenSys/ethql,"['implements', 'blockoffset', 'top', 'level', 'query']","['implement', 'blockoffset', 'top', 'level', 'queri']"
